State,County,Make,Model,Count,Longitude,Latitude
WA,Clark,TESLA,MODEL Y,1,-122.405565,45.59009
WA,San Juan,FORD,F-150,1,-123.0219704,48.5316467
WA,Snohomish,BMW,I4,1,-122.316675,47.819365
WA,Snohomish,HYUNDAI,IONIQ 5,1,-122.1876761,47.820517
WA,Spokane,KIA,SORENTO,1,-117.1407,47.673675
WA,Snohomish,TESLA,MODEL Y,1,-122.15134,47.8851158
WA,Pierce,TESLA,MODEL Y,1,-122.299155,47.19178
WA,Pierce,TESLA,MODEL Y,1,-122.183805,47.18062
WA,King,AUDI,Q4,1,-122.296385,47.71558
WA,King,NISSAN,ARIYA,1,-122.16937,47.571015
WA,King,HYUNDAI,IONIQ 5,1,-122.382425,47.77279
WA,Snohomish,MERCEDES-BENZ,EQS-CLASS SUV,1,-122.299965,47.94171
WA,Snohomish,TESLA,MODEL 3,1,-122.17673,48.05542
WA,Pierce,TESLA,MODEL 3,1,-122.38578,47.28971
WA,King,TESLA,MODEL 3,1,-122.11832,47.6245
WA,King,KIA,EV6,1,-121.9810747,47.7377962
WA,Whatcom,KIA,EV6,1,-122.4584536,48.9461196
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,Spokane,CHRYSLER,PACIFICA,1,-117.288055,47.68043
WA,King,BMW,X5,1,-122.0370611,47.6887161
WA,King,VOLVO,XC60,1,-122.209285,47.71124
WA,Snohomish,RIVIAN,R1S,1,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL X,1,-121.972215,47.85674
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,BMW,X5,1,-122.201905,47.61385
WA,Pierce,TESLA,MODEL Y,1,-122.3085456,47.1042426
WA,King,VOLVO,XC60,1,-122.37275,47.68968
WA,Spokane,CHRYSLER,PACIFICA,1,-117.288055,47.68043
WA,King,TESLA,MODEL Y,1,-122.3175,47.7578146
WA,King,LUCID,AIR,1,-122.12302,47.67668
WA,King,HYUNDAI,IONIQ 5,1,-122.319115,47.66132
WA,Pierce,PORSCHE,TAYCAN,1,-122.5835454,47.3234488
WA,Spokane,BMW,I4,1,-117.460225,47.64927
WA,King,NISSAN,ARIYA,1,-122.201905,47.61385
WA,King,FORD,MUSTANG MACH-E,1,-122.16937,47.571015
WA,Chelan,TESLA,MODEL Y,1,-120.1531,47.885505
WA,Whatcom,FORD,F-150,1,-122.45493,48.76809
WA,Thurston,TESLA,MODEL Y,1,-122.89692,47.043535
WA,Clark,RIVIAN,R1S,1,-122.589388,45.6228731
WA,King,AUDI,Q4,1,-121.9105947,47.6483005
WA,Thurston,TESLA,MODEL 3,1,-122.61023,46.94126
WA,Pierce,RIVIAN,R1T,1,-122.547645,47.176685
WA,King,TESLA,MODEL 3,1,-122.286465,47.476
WA,Clark,TESLA,MODEL 3,1,-122.5485715,45.7336587
WA,Snohomish,FORD,F-150,1,-122.1876761,47.820517
WA,Pierce,TESLA,MODEL Y,1,-122.38578,47.28971
WA,King,TESLA,MODEL 3,1,-122.1298876,47.4451257
WA,Snohomish,NISSAN,ARIYA,1,-122.112265,48.0047
WA,King,TESLA,MODEL 3,1,-122.2377542,47.582905
WA,King,TESLA,MODEL 3,1,-122.20264,47.6785
WA,Pierce,KIA,SORENTO,1,-122.2032237,47.0942956
WA,King,MITSUBISHI,OUTLANDER,1,-122.3223156,47.6402108
WA,Whatcom,HYUNDAI,IONIQ 5,1,-122.45493,48.76809
WA,Pierce,TESLA,MODEL 3,1,-122.537565,47.231645
WA,King,RIVIAN,R1T,1,-122.0370611,47.6887161
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,Pierce,CHEVROLET,BOLT EUV,1,-122.5113356,47.2923828
WA,Island,VOLKSWAGEN,ID.4,1,-122.5310901,48.2192797
WA,Thurston,TESLA,MODEL S,1,-122.89692,47.043535
WA,King,TESLA,MODEL Y,1,-122.180505,47.500055
WA,Kitsap,VOLVO,XC40,1,-122.5235781,47.6293323
WA,King,TESLA,MODEL 3,1,-122.235475,47.3809
WA,King,NISSAN,LEAF,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.30823,47.581975
WA,King,TESLA,MODEL Y,1,-122.1298876,47.4451257
WA,Kitsap,TESLA,MODEL 3,1,-122.65223,47.57192
WA,Pierce,HYUNDAI,IONIQ 5,1,-122.5835454,47.3234488
WA,Snohomish,TESLA,MODEL Y,1,-122.1713847,48.10433
WA,Kittitas,TESLA,MODEL Y,1,-120.938305,47.195355
WA,King,KIA,SPORTAGE,1,-122.16937,47.571015
WA,Whatcom,KIA,EV6,1,-122.45493,48.76809
WA,King,TESLA,MODEL X,1,-122.201905,47.61385
WA,Pend Oreille,TESLA,MODEL Y,1,-117.049135,48.181095
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,San Juan,VOLKSWAGEN,ID.4,1,-123.0219704,48.5316467
WA,Pierce,VOLKSWAGEN,ID.4,1,-122.6066806,47.2254086
WA,Clark,CHEVROLET,BOLT EUV,1,-122.4853873,45.6083347
WA,Pierce,NISSAN,LEAF,1,-122.438105,47.20322
WA,King,TESLA,MODEL Y,1,-122.05191,47.357985
WA,Snohomish,TESLA,MODEL X,1,-122.240535,47.91139
WA,Thurston,TESLA,MODEL Y,1,-122.89692,47.043535
WA,King,TESLA,MODEL Y,1,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,1,-122.16085,47.624515
WA,King,HYUNDAI,IONIQ 5,1,-122.20264,47.6785
WA,King,MERCEDES-BENZ,EQB-CLASS,1,-122.34848,47.632405
WA,Snohomish,TESLA,MODEL Y,1,-122.112265,48.0047
WA,Snohomish,NISSAN,ARIYA,1,-122.316675,47.819365
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,TESLA,MODEL X,1,-121.7814012,47.4935316
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,King,TESLA,MODEL 3,1,-122.16937,47.571015
WA,Kitsap,TESLA,MODEL Y,1,-122.64177,47.737525
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,Clark,VOLVO,XC40,1,-122.405565,45.59009
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.2504747,47.7617128
WA,King,TESLA,MODEL Y,1,-122.306935,47.62441
WA,King,TESLA,MODEL Y,1,-122.147385,47.599975
WA,Okanogan,SUBARU,SOLTERRA,1,-119.438935,48.70556
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,Chelan,JEEP,WRANGLER,1,-120.6619153,47.5970083
WA,King,TESLA,MODEL X,1,-122.209285,47.71124
WA,Snohomish,TESLA,MODEL Y,1,-122.2551991,47.8650827
WA,Clark,TOYOTA,RAV4 PRIME,1,-122.51692,45.6228
WA,King,HYUNDAI,IONIQ 6,1,-122.16937,47.571015
WA,Pierce,TESLA,MODEL Y,1,-122.5404512,47.2074166
WA,King,RIVIAN,R1S,1,-122.3223156,47.6402108
WA,King,JEEP,WRANGLER,1,-122.30823,47.581975
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,Whatcom,FORD,MUSTANG MACH-E,1,-122.45493,48.76809
WA,Jefferson,VOLVO,XC40,1,-122.7644197,48.1195874
WA,Pierce,JEEP,WRANGLER,1,-122.183805,47.18062
WA,Clark,TESLA,MODEL Y,1,-122.5146473,45.67862
WA,King,TESLA,MODEL Y,1,-122.2504747,47.7617128
WA,Clark,TESLA,MODEL Y,1,-122.51692,45.6228
WA,King,TESLA,MODEL 3,1,-122.0370611,47.6887161
WA,King,TESLA,MODEL Y,1,-122.0370611,47.6887161
WA,King,TESLA,MODEL 3,1,-122.147385,47.599975
WA,Clark,NISSAN,LEAF,1,-122.405565,45.59009
WA,Kitsap,TESLA,MODEL Y,1,-122.6851642,47.506453
WA,King,TESLA,MODEL Y,1,-122.34848,47.632405
WA,Clark,VOLKSWAGEN,ID.4,1,-122.51692,45.6228
WA,Thurston,VOLKSWAGEN,ID.4,1,-122.89166,47.03956
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,Thurston,TESLA,MODEL 3,1,-122.89692,47.043535
WA,Snohomish,HYUNDAI,KONA ELECTRIC,1,-122.213105,47.95479
WA,Pierce,TESLA,MODEL Y,1,-122.28718,47.190465
WA,Pierce,TESLA,MODEL X,1,-122.5835454,47.3234488
WA,Whatcom,VOLKSWAGEN,ID.4,1,-122.6011039,48.85324
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,King,TESLA,MODEL 3,1,-122.147385,47.599975
WA,Snohomish,VOLKSWAGEN,ID.4,1,-121.972215,47.85674
WA,King,TESLA,MODEL 3,1,-122.344125,47.61546
WA,King,TESLA,MODEL Y,1,-122.29179,47.43473
WA,Chelan,FORD,F-150,1,-120.015875,47.839895
WA,Pierce,TESLA,MODEL Y,1,-122.029685,47.161465
WA,King,TOYOTA,RAV4 PRIME,1,-122.21024,47.4797047
WA,Pierce,JEEP,WRANGLER,1,-122.299155,47.19178
WA,Pierce,FORD,F-150,1,-122.5835454,47.3234488
WA,King,TESLA,MODEL 3,1,-122.341345,47.465925
WA,Kitsap,TESLA,MODEL Y,1,-122.65223,47.57192
WA,Snohomish,TESLA,MODEL Y,1,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL Y,1,-122.15134,47.8851158
WA,Skagit,TESLA,MODEL Y,1,-122.5135345,48.3829111
WA,Pierce,FORD,F-150,1,-122.31774,47.246525
WA,King,JEEP,WRANGLER,1,-122.16937,47.571015
WA,King,SUBARU,SOLTERRA,1,-122.147385,47.599975
WA,King,POLESTAR,PS2,1,-122.34848,47.632405
WA,Thurston,TESLA,MODEL 3,1,-122.9131017,47.0135926
WA,King,VOLKSWAGEN,ID.4,1,-122.2504747,47.7617128
WA,King,TESLA,MODEL X,1,-122.0370611,47.6887161
WA,Spokane,BMW,X5,1,-117.425265,47.635365
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,King,VOLVO,XC60,1,-121.98953,47.20347
WA,Pierce,KIA,NIRO,1,-122.490985,47.26365
WA,King,LUCID,AIR,1,-122.296385,47.71558
WA,King,TESLA,MODEL Y,1,-122.344125,47.61546
WA,King,TESLA,MODEL 3,1,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,1,-122.34848,47.632405
WA,Clark,NISSAN,LEAF,1,-122.74291,45.818445
WA,Pierce,RIVIAN,R1S,1,-122.2987976,47.13795
WA,King,CHEVROLET,BOLT EUV,1,-122.0370611,47.6887161
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Pierce,FORD,MUSTANG MACH-E,1,-122.183805,47.18062
WA,King,MINI,HARDTOP,1,-122.2504747,47.7617128
WA,King,TESLA,MODEL 3,1,-122.0370611,47.6887161
WA,King,BMW,X5,1,-122.34848,47.632405
WA,Snohomish,TESLA,MODEL 3,1,-122.30842,47.78416
WA,King,CHEVROLET,BOLT EUV,1,-122.151665,47.75855
WA,King,TESLA,MODEL 3,1,-122.16085,47.624515
WA,Spokane,CHRYSLER,PACIFICA,1,-117.288055,47.68043
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,1,-122.201905,47.61385
WA,King,BMW,I4,1,-122.388675,47.5415
WA,Thurston,FORD,F-150,1,-122.89692,47.043535
WA,King,TESLA,MODEL Y,1,-122.3175,47.7578146
WA,Thurston,VOLKSWAGEN,ID.4,1,-122.89166,47.03956
WA,King,FORD,F-150,1,-122.151665,47.75855
WA,Clark,BMW,330E,1,-122.74291,45.818445
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Snohomish,TESLA,MODEL Y,1,-122.37507,47.80807
WA,King,TESLA,MODEL X,1,-122.3175,47.7578146
WA,Pierce,CHEVROLET,BOLT EUV,1,-122.299155,47.19178
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,King,TESLA,MODEL Y,1,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,1,-122.30823,47.581975
WA,Skagit,FORD,F-150,1,-122.32284,48.41653
WA,Snohomish,TESLA,MODEL X,1,-122.30842,47.78416
WA,King,TESLA,MODEL Y,1,-122.11832,47.6245
WA,Snohomish,CHEVROLET,BOLT EV,1,-122.240535,47.91139
WA,Clark,MERCEDES-BENZ,EQB-CLASS,1,-122.5918493,45.6617058
WA,Snohomish,FORD,MUSTANG MACH-E,1,-122.2551991,47.8650827
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,Pierce,CHEVROLET,BOLT EUV,1,-122.44131,47.25207
WA,Snohomish,TESLA,MODEL Y,1,-122.20722,47.979935
WA,Clark,TESLA,MODEL 3,1,-122.405565,45.59009
WA,Snohomish,CHEVROLET,BOLT EUV,1,-122.17673,48.05542
WA,Klickitat,TOYOTA,RAV4 PRIME,1,-120.82557,45.821475
WA,Clark,JEEP,GRAND CHEROKEE,1,-122.5918493,45.6617058
WA,Clark,TESLA,MODEL 3,1,-122.4853873,45.6083347
WA,Pierce,TESLA,MODEL 3,1,-122.183805,47.18062
WA,King,CHEVROLET,BOLT EUV,1,-122.151665,47.75855
WA,King,TESLA,MODEL 3,1,-122.209285,47.71124
WA,King,TESLA,MODEL Y,1,-122.11832,47.6245
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,San Juan,TESLA,MODEL 3,1,-123.0219704,48.5316467
WA,King,TESLA,MODEL Y,1,-122.111625,47.36078
WA,Clark,TESLA,MODEL Y,1,-122.4853873,45.6083347
WA,Pierce,TESLA,MODEL Y,1,-122.435115,47.1045
WA,King,BMW,I4,1,-122.2377542,47.582905
WA,King,TESLA,MODEL X,1,-122.03309,47.58153
WA,Mason,TESLA,MODEL Y,1,-122.8551647,47.4495785
WA,Snohomish,TESLA,MODEL Y,1,-122.297265,47.84182
WA,King,NISSAN,LEAF,1,-122.0370611,47.6887161
WA,Pierce,TESLA,MODEL Y,1,-122.183805,47.18062
WA,Snohomish,BMW,I4,1,-122.179458,47.802589
WA,King,TESLA,MODEL 3,1,-122.363215,47.3084
WA,Snohomish,BMW,X5,1,-122.179458,47.802589
WA,King,VOLVO,C40,1,-122.12302,47.67668
WA,King,SUBARU,SOLTERRA,1,-122.29179,47.43473
WA,Snohomish,NISSAN,ARIYA,1,-122.151665,47.75855
WA,Whatcom,TOYOTA,RAV4 PRIME,1,-122.6011039,48.85324
WA,King,TESLA,MODEL Y,1,-122.209285,47.71124
WA,Snohomish,TESLA,MODEL 3,1,-122.2551991,47.8650827
WA,Snohomish,TESLA,MODEL Y,1,-122.1713847,48.10433
WA,Snohomish,TESLA,MODEL Y,1,-122.179458,47.802589
WA,Clark,TESLA,MODEL 3,1,-122.74291,45.818445
WA,King,TESLA,MODEL 3,1,-122.34848,47.632405
WA,King,TESLA,MODEL Y,1,-122.28339,47.549285
WA,King,KIA,EV6,1,-122.341345,47.465925
WA,Pierce,TESLA,MODEL Y,1,-122.299155,47.19178
WA,Snohomish,TESLA,MODEL Y,1,-122.37507,47.80807
WA,Snohomish,TESLA,MODEL Y,1,-121.814825,47.868195
WA,King,TESLA,MODEL 3,1,-122.2377542,47.582905
WA,Snohomish,HYUNDAI,IONIQ 5,1,-122.2247757,47.9156409
WA,King,TESLA,MODEL X,1,-122.201905,47.61385
WA,Okanogan,TESLA,MODEL Y,1,-119.783035,48.097155
WA,King,TESLA,MODEL Y,1,-122.363815,47.63046
WA,Pierce,KIA,NIRO,1,-122.47913,47.2198
WA,King,MERCEDES-BENZ,EQS-CLASS SUV,1,-121.8740496,47.5345546
WA,Snohomish,FORD,MUSTANG MACH-E,1,-122.20722,47.979935
WA,King,CHEVROLET,BOLT EV,1,-122.329075,47.6018
WA,King,TESLA,MODEL 3,1,-122.03309,47.58153
WA,King,TESLA,MODEL Y,1,-122.3185,47.67949
WA,Kitsap,BMW,I4,1,-122.6851642,47.506453
WA,Snohomish,TESLA,MODEL 3,1,-122.179458,47.802589
WA,King,VOLVO,S60,1,-122.20264,47.6785
WA,King,VOLKSWAGEN,ID.4,1,-122.286465,47.476
WA,Spokane,BMW,I4,1,-117.383045,47.661935
WA,Thurston,TESLA,MODEL Y,1,-122.92145,47.045935
WA,Clark,BMW,IX,1,-122.405565,45.59009
WA,Snohomish,VOLVO,XC60,1,-122.1876761,47.820517
WA,Pierce,TESLA,MODEL Y,1,-122.435115,47.1045
WA,Pierce,AUDI,Q5 E,1,-122.183805,47.18062
WA,King,TESLA,MODEL Y,1,-122.16937,47.571015
WA,Thurston,VOLKSWAGEN,ID.4,1,-122.89166,47.03956
WA,Whatcom,TESLA,MODEL Y,1,-122.4569227,48.7470973
WA,Pierce,TESLA,MODEL 3,1,-122.2987976,47.13795
WA,King,MERCEDES-BENZ,EQE-CLASS SUV,1,-122.0313266,47.6285782
WA,Snohomish,FORD,F-150,1,-122.12324,48.19485
WA,King,FORD,MUSTANG MACH-E,1,-122.16937,47.571015
WA,King,TESLA,MODEL X,1,-122.0370611,47.6887161
WA,Pierce,TESLA,MODEL Y,1,-122.299155,47.19178
WA,King,TESLA,MODEL Y,1,-122.235475,47.3809
WA,King,RIVIAN,R1S,1,-121.8947186,47.56345
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Kitsap,TESLA,MODEL Y,1,-122.65223,47.57192
WA,King,BMW,X5,1,-122.05191,47.357985
WA,Snohomish,VOLVO,C40,1,-122.299965,47.94171
WA,King,RIVIAN,R1T,1,-122.2377542,47.582905
WA,King,HYUNDAI,IONIQ 5,1,-122.341345,47.465925
WA,Pierce,TOYOTA,RAV4 PRIME,1,-122.589645,47.342345
WA,Snohomish,TESLA,MODEL Y,1,-122.3684051,48.2414921
WA,Thurston,TESLA,MODEL Y,1,-122.7474291,47.0821119
WA,King,TESLA,MODEL Y,1,-122.31327,47.32329
WA,Kitsap,TESLA,MODEL 3,1,-122.6851642,47.506453
WA,King,TESLA,MODEL 3,1,-121.999595,47.547635
WA,Skagit,CHEVROLET,BOLT EUV,1,-122.615305,48.501275
WA,Spokane,KIA,EV6,1,-117.40725,47.718625
WA,Franklin,TESLA,MODEL 3,1,-119.0982,46.232395
WA,Snohomish,TESLA,MODEL Y,1,-122.15134,47.8851158
WA,King,TESLA,MODEL 3,1,-122.111625,47.36078
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,Pierce,TESLA,MODEL 3,1,-122.596275,47.097005
WA,King,VOLKSWAGEN,ID.4,1,-122.2504747,47.7617128
WA,Snohomish,CADILLAC,LYRIQ,1,-122.316675,47.819365
WA,King,TESLA,MODEL Y,1,-122.147385,47.599975
WA,King,TESLA,MODEL Y,1,-122.3219166,47.4013897
WA,King,TESLA,MODEL X,1,-122.34584,47.76726
WA,Clark,KIA,SPORTAGE,1,-122.3538285,45.5838634
WA,Pierce,TESLA,MODEL Y,1,-122.36151,47.241885
WA,Thurston,JEEP,WRANGLER,1,-122.9131017,47.0135926
WA,Thurston,NISSAN,ARIYA,1,-122.8285,47.03646
WA,Pierce,TESLA,MODEL 3,1,-122.589645,47.342345
WA,King,TESLA,MODEL X,1,-122.2012521,47.3931814
WA,Snohomish,TESLA,MODEL Y,1,-122.2247757,47.9156409
WA,King,TESLA,MODEL Y,1,-122.03309,47.58153
WA,King,TESLA,MODEL X,1,-122.151665,47.75855
WA,Whatcom,TESLA,MODEL 3,1,-122.74499,48.99505
WA,Clark,TESLA,MODEL Y,1,-122.5485715,45.7336587
WA,Pierce,TESLA,MODEL Y,1,-122.3085456,47.1042426
WA,Kitsap,CHEVROLET,BOLT EUV,1,-122.64177,47.737525
WA,Snohomish,BMW,X5,1,-122.179458,47.802589
WA,King,TESLA,MODEL Y,1,-122.34848,47.632405
WA,Thurston,TESLA,MODEL Y,1,-122.7474291,47.0821119
WA,King,TESLA,MODEL 3,1,-122.12302,47.67668
WA,Snohomish,FORD,ESCAPE,1,-122.316675,47.819365
WA,King,TOYOTA,RAV4 PRIME,1,-122.394185,47.639195
WA,Kitsap,FORD,MUSTANG MACH-E,1,-122.5235781,47.6293323
WA,King,TESLA,MODEL X,1,-122.394185,47.639195
WA,King,TESLA,MODEL X,1,-122.03646,47.534065
WA,Whatcom,TESLA,MODEL Y,1,-122.4584536,48.9461196
WA,King,KIA,EV6,1,-121.999595,47.547635
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Snohomish,SUBARU,SOLTERRA,1,-122.316675,47.819365
WA,King,VOLKSWAGEN,ID.4,1,-122.00498,47.31187
WA,Spokane,JEEP,GRAND CHEROKEE,1,-117.35609,47.68401
WA,Pierce,TESLA,MODEL Y,1,-122.183805,47.18062
WA,King,TOYOTA,BZ4X,1,-122.209285,47.71124
WA,King,TESLA,MODEL X,1,-122.0313266,47.6285782
WA,Grant,KIA,EV6,1,-119.2599876,47.1240154
WA,King,TESLA,MODEL Y,1,-122.03646,47.534065
WA,King,HYUNDAI,IONIQ 5,1,-122.209285,47.71124
WA,Yakima,TESLA,MODEL Y,1,-120.6027202,46.5965625
WA,King,TESLA,MODEL S,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.20264,47.6785
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,BMW,X5,1,-122.356145,47.52104
WA,Snohomish,TESLA,MODEL Y,1,-122.297265,47.84182
WA,Pierce,TESLA,MODEL Y,1,-122.275748,47.1395924
WA,Spokane,AUDI,Q4,1,-117.40725,47.718625
WA,Pierce,TESLA,MODEL 3,1,-122.45153,47.251135
WA,Kitsap,KIA,SPORTAGE,1,-122.5235781,47.6293323
WA,Clark,TESLA,MODEL 3,1,-122.5146473,45.67862
WA,Grant,POLESTAR,PS2,1,-119.2599876,47.1240154
WA,King,TESLA,MODEL Y,1,-122.296385,47.71558
WA,Pierce,VOLKSWAGEN,ID.4,1,-122.28718,47.190465
WA,King,VOLVO,XC40,1,-122.16085,47.624515
WA,King,TESLA,MODEL Y,1,-122.2012521,47.3931814
WA,King,JEEP,WRANGLER,1,-122.20578,47.762405
WA,Benton,TESLA,MODEL Y,1,-119.14533,46.187395
WA,King,BMW,IX,1,-122.37439,47.54468
WA,King,TESLA,MODEL X,1,-122.03646,47.534065
WA,Snohomish,VOLKSWAGEN,ID.4,1,-122.335685,47.80372
WA,King,TESLA,MODEL 3,1,-122.378895,47.66905
WA,King,TESLA,MODEL 3,1,-122.00498,47.31187
WA,Clark,AUDI,Q5 E,1,-122.5146473,45.67862
WA,Pierce,TESLA,MODEL Y,1,-122.5404512,47.2074166
WA,King,TESLA,MODEL Y,1,-122.37275,47.68968
WA,Chelan,TESLA,MODEL Y,1,-120.60008,47.568765
WA,Clark,TESLA,MODEL Y,1,-122.74291,45.818445
WA,King,VOLKSWAGEN,ID.4,1,-122.3185,47.67949
WA,Skagit,TOYOTA,RAV4 PRIME,1,-122.615305,48.501275
WA,Pierce,NISSAN,LEAF,1,-122.47913,47.2198
WA,Pierce,POLESTAR,PS2,1,-122.38578,47.28971
WA,King,TESLA,MODEL 3,1,-122.30823,47.581975
WA,King,VOLKSWAGEN,ID.4,1,-122.12302,47.67668
WA,Douglas,KIA,NIRO,1,-120.28619,47.417755
WA,Pierce,TOYOTA,RAV4 PRIME,1,-122.029685,47.161465
WA,Pierce,TESLA,MODEL Y,1,-122.2987976,47.13795
WA,King,TESLA,MODEL 3,1,-122.03646,47.534065
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL Y,1,-122.296385,47.71558
WA,Jefferson,CHEVROLET,BOLT EV,1,-122.7644197,48.1195874
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Pierce,HYUNDAI,IONIQ 6,1,-122.5181098,47.1712579
WA,King,VOLKSWAGEN,ID.4,1,-122.34584,47.76726
WA,Snohomish,HYUNDAI,IONIQ 5,1,-122.1876761,47.820517
WA,Whatcom,TESLA,MODEL Y,1,-122.357585,48.90942
WA,King,TESLA,MODEL Y,1,-122.344125,47.61546
WA,Thurston,KIA,NIRO,1,-122.8874781,47.0519573
WA,Chelan,NISSAN,ARIYA,1,-120.6619153,47.5970083
WA,Pierce,MERCEDES-BENZ,EQS-CLASS SEDAN,1,-122.5835454,47.3234488
WA,King,TESLA,MODEL 3,1,-122.38679,47.56484
WA,Okanogan,VOLKSWAGEN,ID.4,1,-120.1774093,48.4741766
WA,Snohomish,KIA,NIRO,1,-122.20722,47.979935
WA,King,JEEP,WRANGLER,1,-122.111625,47.36078
WA,King,TESLA,MODEL Y,1,-122.15734,47.487175
WA,Spokane,CHRYSLER,PACIFICA,1,-117.288055,47.68043
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,Whatcom,HYUNDAI,IONIQ 5,1,-122.486115,48.761615
WA,Clark,TESLA,MODEL Y,1,-122.4853873,45.6083347
WA,King,VOLKSWAGEN,ID.4,1,-122.151665,47.75855
WA,Snohomish,KIA,SPORTAGE,1,-122.37507,47.80807
WA,Island,CHEVROLET,BOLT EUV,1,-122.6880708,48.2179983
WA,Kitsap,HYUNDAI,IONIQ 5,1,-122.5235781,47.6293323
WA,Snohomish,TESLA,MODEL 3,1,-122.2551991,47.8650827
WA,Kitsap,KIA,NIRO,1,-122.65223,47.57192
WA,Pierce,TESLA,MODEL Y,1,-122.183805,47.18062
WA,Snohomish,RIVIAN,R1T,1,-122.15134,47.8851158
WA,King,RIVIAN,R1S,1,-122.363815,47.63046
WA,King,KIA,EV6,1,-122.20578,47.762405
WA,King,TESLA,MODEL Y,1,-122.12302,47.67668
WA,King,TESLA,MODEL 3,1,-122.2504747,47.7617128
WA,Clark,TESLA,MODEL Y,1,-122.405565,45.59009
WA,Snohomish,TESLA,MODEL Y,1,-122.1876761,47.820517
WA,Snohomish,TESLA,MODEL 3,1,-122.335685,47.80372
WA,King,TESLA,MODEL 3,1,-122.33589,47.61099
WA,King,TESLA,MODEL Y,1,-122.11832,47.6245
WA,King,TESLA,MODEL Y,1,-122.235475,47.3809
WA,King,POLESTAR,PS2,1,-122.209285,47.71124
WA,Snohomish,NISSAN,LEAF,1,-122.179458,47.802589
WA,Pacific,TOYOTA,RAV4 PRIME,1,-123.9490486,46.2769106
WA,King,HYUNDAI,IONIQ 5,1,-122.20578,47.762405
WA,King,VOLKSWAGEN,ID.4,1,-122.20578,47.762405
WA,King,CHEVROLET,BOLT EV,1,-122.147385,47.599975
WA,Clark,CHEVROLET,BOLT EV,1,-122.4853873,45.6083347
WA,Snohomish,HYUNDAI,IONIQ 5,1,-122.3684051,48.2414921
WA,Chelan,TOYOTA,RAV4 PRIME,1,-120.6619153,47.5970083
WA,Pierce,RIVIAN,R1S,1,-122.5113356,47.2923828
WA,Pierce,TESLA,MODEL 3,1,-122.38578,47.28971
WA,Thurston,TESLA,MODEL Y,1,-122.8285,47.03646
WA,Pierce,TESLA,MODEL 3,1,-122.270565,46.86822
WA,Snohomish,TESLA,MODEL Y,1,-122.2551991,47.8650827
WA,Snohomish,NISSAN,LEAF,1,-122.1876761,47.820517
WA,Franklin,KIA,SPORTAGE,1,-119.0982,46.232395
WA,King,CHEVROLET,BOLT EV,1,-122.326965,47.55015
WA,Spokane,FORD,MUSTANG MACH-E,1,-117.383045,47.661935
WA,Island,HYUNDAI,IONIQ 5,1,-122.359364,47.9796552
WA,King,TESLA,MODEL 3,1,-122.356145,47.52104
WA,King,TESLA,MODEL X,1,-122.0313266,47.6285782
WA,Pierce,TESLA,MODEL Y,1,-122.275748,47.1395924
WA,Pierce,TESLA,MODEL 3,1,-122.183805,47.18062
WA,Snohomish,TESLA,MODEL Y,1,-122.12324,48.19485
WA,King,BMW,I4,1,-122.03309,47.58153
WA,Clark,KIA,EV6,1,-122.51692,45.6228
